geneID	Glc1	Glc2	Glc3	Lac1	Lac2	Lac3	LNT1	LNT2	LNT3	XGL1	XGL2	XGL3
BcK1E1_00527	4289.004777655397	4086.997425317577	3484.9948550482823	2493.003627883463	2719.9958871981944	2611.9993230045284	2239.0030983104675	2828.9967344159604	2627.0019346658046	56605.98748236808	50193.989506794074	61407.98632236236
BcK1E1_00528	1442.002165501212	1305.0017129119747	1150.9984170805292	1059.0000975362973	1053.0027273143207	1018.9994754782911	907.0010268497402	1137.000999351426	1225.0000007965093	1077.0018624246159	1037.0002834339996	1342.0017307483004
BcK1E1_00529	9984.99643647619	7006.98375489461	8057.012618088637	1126.000693961596	1328.998904229226	1237.0030924795522	1382.9984036790447	1680.999201040408	1484.9987872449115	9233.02872873424	8332.992841393836	9974.996201621869
BcK1E1_00530	4249.999918913007	3180.000230188357	3364.9994265429896	564.9997898531611	622.9999192157904	566.0002418306868	690.0016963372277	869.0008951553646	715.0028536117682	5446.0013844597825	5037.997111357749	6047.997353928086
BcK1E1_00531	5290.004982154821	3494.988959671115	4010.0043281318167	615.9990692736095	689.9985487755378	714.0000121165834	855.9996052013228	1183.999744130164	991.9978184760804	6567.99540861203	6192.008710251448	6548.025065555613
BcK1E1_00532	5059.00343859889	3648.9973801812853	3933.9950282435448	721.000279753981	791.9999825582062	736.0003558447065	1047.0010808390764	1374.0048769129885	1138.9951513430785	6609.001253657522	6274.001359059646	6625.995521613083
BcK1E1_00533	2757.9984379481384	2179.000152506488	2267.9983208596595	781.9994956231552	816.00006892402	776.0000983968048	957.9997614515876	1287.9979291651584	1071.0001454682774	3601.9959923614538	3379.002837069625	3720.9987483316404
BcK1E1_00534	1550.0006825846795	1449.0007025717873	1415.9986742961325	2638.0002638059545	2981.0016891562004	2722.9995181168565	1741.999282046781	2319.9999372768402	1884.9985557039372	2066.0006980446915	1854.9994965297642	2515.000098102974
BcK1E1_00535	1666.9977114141125	1236.9994082864434	1408.9969748269375	1666.9954631462306	1938.9972939635647	1683.0021125813998	1086.001874312226	1435.0001612653919	1392.9972260856632	48610.01105091832	46218.9699384991	52437.046080166576
BcK1E1_00536	3676.000595425471	3083.998190665721	3174.9993417442734	4246.001054721502	4541.997049677583	4345.000835370082	3127.0013091731644	3929.9981412941315	3208.9965947927144	6667.98754804701	6461.970515882154	8846.982771422685
BcK1E1_00537	0	0	0	0	0	0	0	0	0	0	0	0
BcK1E1_00538	22534.9922500715	24130.984292259138	23577.98874947162	38554.9788741969	41036.96410918826	38500.00737602952	27109.99511556296	38772.96821329296	37099.989251376835	35139.010022721726	34446.984829691515	40989.98886205076
BcK1E1_00539	9451.00899049326	8184.98297908272	7767.995462194198	9849.988642037337	10987.005228046079	10529.030913724606	11185.993721910705	13255.008326470599	12523.979386860627	10922.007854345873	10247.982737725775	12865.99581006683
BcK1E1_00540	4604.021663908982	3760.009285934706	3577.9996529628165	5793.008514820366	6213.0224877790915	5930.005719110053	6860.011023628299	8562.013984359377	8490.9908654465	6385.999367749231	6977.0050090426	7495.9856378014565
BcK1E1_00541	10271.008440428424	10220.998297637938	8201.980562663755	39816.96201605476	44406.9685468917	41586.02876297674	25763.010886305143	32557.961831816818	34699.9787158539	26900.02048903401	20422.027600169822	26701.00626543575
BcK1E1_00542	5081.008836124071	4969.0022124334155	3994.9877107659313	17341.016897118952	19522.99379103231	17433.02252344569	12540.994210946992	16914.99768887594	15699.00955805667	12853.979837833145	11237.993950857857	12168.978280843132
BcK1E1_00543	7108.976651825438	6689.982329890265	5135.980084505424	22525.992787885836	24792.976508070096	22480.985229066253	15378.998992606135	20552.009863264604	19196.97616455045	15899.011188968747	14205.971547192146	14774.967386449729
BcK1E1_00544	5463.002460908733	5209.993758583517	4294.01062447701	16026.017506782344	18029.002432184978	16661.002217630947	11120.01351981964	14805.003574769786	14058.008736807265	11259.021584306816	10241.989762225745	10115.003881108862
BcK1E1_00545	4213.988297543714	4270.997740090292	3255.9945903483526	12556.000715275133	13765.986715570381	12924.013538677917	9007.991950520434	10937.0008163892	10780.01491562873	8648.00880517469	7854.996941817415	7761.007182707363
BcK1E1_00546	17202.013241997265	13593.990894276158	15277.980875455198	15734.014267135648	17453.008702825085	15850.014612243698	12492.988592830945	15817.984221714794	15401.010367487446	13418.013627495735	13077.010324678782	15367.010776240913
BcK1E1_00547	9408.99109620647	7180.980646996942	7305.005014821343	10779.983922076699	11495.993624335177	10974.014635429303	8940.979036209277	11270.967556979504	10959.976946054134	8501.971617243418	8290.99615208859	9333.01300049089
BcK1E1_00548	85992.2181693527	67030.02261841636	72350.7765606708	82873.96269352458	93662.00132610483	83324.02166006887	91966.98314227992	114739.01204064731	124673.02441012172	73348.00758709142	68655.96208161143	83260.99658155345
BcK1E1_00549	41764.953757022	33338.98775323737	34427.001167891576	12587.985526942033	13599.999908005511	13202.997285283378	24684.010083796187	28300.993139247003	31644.992041302612	19081.99492313312	17918.0084417572	20651.0094546294
BcK1E1_00550	29563.00937477041	25020.991190905574	23754.00316705229	9956.990863962797	11074.014153058026	10596.02469715803	20811.00920028901	24275.998230700843	24351.98783754615	16131.013528331361	16378.988168462536	18254.012755340835
BcK1E1_00551	22536.013884504428	17466.015129673793	17287.976486762876	6956.999756214942	7867.00073621257	7373.005505801106	16251.03132697991	18960.97043641312	19639.035207445744	12234.029855015013	13365.995299587592	13012.039074321365
BcK1E1_00552	33352.98512771035	26264.032007716192	27663.020652124338	33894.98035212347	37773.0391496042	34673.99593978817	31257.01827789084	39091.04850485923	37190.99887466579	30461.95953460627	27305.985926010144	33267.02782870812
BcK1E1_00553	701.0003283340548	593.9994206896857	497.00005399917865	542.0001532974621	627.9997757052319	590.9999678488373	585.0003592266459	770.9997632691593	750.0000069981625	640.9989929168074	594.0000246874584	669.0003775866695
BcK1E1_00554	22680.007474104077	19594.975738886737	17689.988284435338	20691.939384731428	22690.06934252303	22090.958486308893	22193.043027571704	27192.946588269268	27252.056729241616	20454.02105597615	18938.94027395199	22023.061540114733
BcK1E1_00555	14382.993245335885	11433.99637898497	11730.985343149277	16639.978561141073	18373.009368616225	17640.983388910154	15478.005876021582	19395.981891132673	18365.99230010909	15135.983525365831	15452.981702279452	17472.999041460254
BcK1E1_00556	5295.000835860833	4747.001144260612	4320.000225255507	5609.995788904063	6116.997000391409	6049.0037126876005	4318.000034996561	5603.9974874260215	5759.000733875858	4408.999249262511	3726.0009312221914	4863.9983131702365
BcK1E1_00557	9846.986773984552	8391.996745277405	8189.989895409311	9974.985556110121	10843.015313782087	10411.994596360028	9117.982352444778	11373.972585437172	11059.025222512597	9240.020409549654	8019.981635234723	10534.979937149748
BcK1E1_00558	3320.993993960456	2964.9970172766743	2672.005316209667	3139.991542602543	3457.989463501146	3311.9942118679246	3144.9937061535347	3705.0038461958975	3598.9907136742677	3201.0008715625645	2826.999752162553	3320.0093360609585
BcK1E1_00559	16849.01594981293	15570.986544679949	14162.014387444091	17919.967537305743	19241.03516851495	18481.992203854003	18966.992976577054	24088.013979463016	22012.02113041507	17524.974114107445	18218.979248392196	22009.015689322918
BcK1E1_00560	17465.979377680473	15087.011575067463	13390.995212426928	21385.01782734645	23037.999747698832	22118.020787435056	22431.98260550649	27661.00712250662	26095.010484392365	20890.971714595187	21267.961756755078	25756.962269410204
BcK1E1_00561	8346.984316560747	7671.995887293121	6266.979666044331	10721.978877226222	11504.98763886273	10980.02768182732	9882.999337137957	12928.981347184485	10761.993510426353	9675.993664884054	10062.996709979252	12556.004450260647
BcK1E1_00562	15760.989849939177	14286.004647076983	12151.00675597524	18936.007874829207	20824.00556166154	20925.993285980687	16957.00288940169	23258.98833180486	19690.9650154496	17739.00768712082	16619.01849327817	21971.01955277821
BcK1E1_00563	4125.993576389755	3862.997773235171	3366.999688768032	6348.995766682526	6736.005868161501	6539.002854616207	4749.005453378303	6443.996182416886	4975.010696194595	5547.003708578174	5030.99084465034	6901.0100041914375
BcK1E1_00564	3277.001836610613	3934.7580959408797	2692.9983711045793	12016.984322966584	13706.024757627772	12222.990902343445	8875.984965113654	12477.802854257805	9572.018570154727	10317.023935691877	9126.0066704439	11758.010478550083
BcK1E1_00565	1051.1390355388203	1216.236418721499	842.0479932797176	2562.1791633581724	2578.257794320893	2682.185444801717	2170.1396531972437	3087.2798516106245	2472.9979893035106	2313.075277564366	1785.191330087017	2738.0829242913337
BcK1E1_00566	21520.85617395117	18300.00069788405	16758.954637626426	25298.80353124418	27243.753808036872	25885.81622165333	28271.842327403738	34759.93716069535	34574.97354399123	27401.93895049837	26023.798684710197	29041.904941120498
BcK1E1_00567	19906.99431462406	15432.99611106692	14871.999492943516	22048.99821306561	23725.9979444383	22571.988416646742	23864.981468247195	28403.008598880446	28223.00356642353	22142.988843660387	22059.005479570318	24485.985728897864
BcK1E1_00568	11343.010975640063	9913.008247190604	8719.981450927477	14673.013471223303	16071.978770666346	15815.008286642667	15734.008307503094	19208.014906398937	19020.002902922162	14818.01646590607	14420.003268319026	16257.988094967604
BcK1E1_00569	43508.023404820706	35450.034763431526	35333.95677635492	25845.029161267626	29253.024484396454	27199.011552387146	22194.99259199826	30494.99332464084	25312.946192128136	22319.056134401246	22718.001512529387	27260.022703914485
BcK1E1_00570	1356.9993269381812	1094.9990562606438	973.0009026270942	852.0016353589682	938.9993967724637	941.0018014608482	878.9991819161525	1171.9980731223948	1035.998290603015	807.9986036881791	619.999272455141	1078.0016106955236
BcK1E1_00571	2582.9986235333154	2583.9984380180863	1977.9974257615115	6449.996461522641	7191.998861475328	6509.999738946601	5023.99805814179	6650.001568884397	6135.000954739606	5118.0040673183585	4472.999519416085	5543.000416507933
BcK1E1_00572	20887.99980185377	17523.02196799261	17109.005488580377	26838.935259301103	30509.024808875998	27158.9608698705	196391.37404616157	264250.5342290663	227312.93031848263	26206.028787541	25327.948395941337	28420.936604695184
BcK1E1_00573	8335.987047721912	6591.974453662526	6682.000376500407	5913.002985809595	6484.00126741028	6094.9996640366335	17152.97770329854	23237.016280771826	19656.01277002576	5685.0020163748195	5261.997289739221	6602.99655888649
BcK1E1_00574	4637.999924565935	4110.9916695887905	3576.0008792092194	4458.0080148022125	4942.993822707021	4780.019706957014	2783.99997624666	3838.000466731386	3462.9999123633283	4016.9892264206223	3485.9993037009463	4603.9993309338715
BcK1E1_00575	6266.006249493809	5691.002692999251	4660.99529550679	6825.9978616148	7699.99810155981	7440.035212585303	3998.0010607191366	5150.997385394916	4970.996527811391	5345.000200296048	4009.000069172406	6296.0000410588655
BcK1E1_00576	4211.002411618084	4163.000190164382	3298.9971342256836	6892.0014977437695	7161.99507696615	7333.0040644010915	5284.001094380392	8357.002532877163	7390.999087090538	8975.002000959095	7374.994265253219	8033.996134854316
BcK1E1_00577	1264.9999452574766	1161.9988409896732	1063.9990818882113	1986.998836240091	2154.001348279747	1972.997999078522	1426.9992549193198	1996.000625837948	1897.9978390524182	2080.0005551275003	2096.0003826869656	1963.0008457288247
BcK1E1_00578	1543.0022179432915	1500.999355763872	1232.000101685356	2541.0018113271008	2761.9997939867003	2466.0005029512704	2017.0015750580333	2451.9991482969062	2610.9984701234084	2442.0004890664263	2458.9979221782005	2055.001617959202
BcK1E1_00579	1395.0012150722491	1174.0013758596992	1014.9989108270283	1865.9995362707693	2159.9980021890183	1928.000096386751	1568.0012365462526	1795.0014357836326	2099.001373377494	1905.9985787765256	2111.9997445339222	1662.9979349149532
BcK1E1_00580	1322.0018706721066	1144.9997478508888	895.9989046220735	1708.0016981554052	2097.000159018947	1782.9998801698139	1495.999505423224	1617.9984971558831	2000.000802906192	1743.9991295494387	1828.000954343963	1704.9997723168808
BcK1E1_00581	4754.990600492526	3306.002142048588	4209.977845640872	7766.006154706309	8359.004561429154	8126.979749012371	3200.999336905071	4961.996526270529	4753.001507244679	27188.98358973279	11149.981400472287	13883.004450910084
BcK1E1_00582	7039.992169299851	4882.977655644663	5820.990745475166	14793.997679328279	16450.97724741769	15221.9710467878	5092.999020303294	9235.986354578998	7813.99399206634	40581.017034409015	19176.021254016814	21749.97476989313
BcK1E1_00583	6455.003916170496	4767.999997421436	5336.993453783251	8254.997251205048	9151.003669989816	8446.0003835677835	4365.998062098222	6559.0017638054205	5563.000326738852	17661.961479304882	10360.996261252543	10419.995439369022
BcK1E1_00584	1903.0069184903439	1645.0016226127625	1687.9971578808907	1750.000368483618	2012.0000683288126	1828.0007351078666	1183.9993307285622	1605.0000181297605	1460.9994124492534	1651.9996620330248	1526.000343033557	1743.0006409039074
