genome_ID	genome_name	curated_taxonomy	Glc	Gal	Rib	GlcNAc	Chb	GlcNAc6S	Fuc	Neu5Ac	ManNAc	LNB	LNT	LNnT	2'FL	3FL	LDFT	LNFPI	lcFHMO	SHMO	Nglyc	Ncore	GalNAc	GNB	Tan	Muc	Mal	MOS	ST	RST	PUL	IMO	Mlz	BglOS	BGL12	Mel	RFO	Lac	GOS	PG	AGII	GalAf	GA	Fru	Scr	scFOS	lcFOS	DFA	Man	bMnOS	GmOS	bMAN	Xyl	XOS	AXOS	XL	AX	Ara	aAOS	bAOS	AR	HRGP	XglOS	XGL	GlcA	GluA	GalA	Gco	Glt	Ino	Mtl	Stl	Asc	L-Xul	continent	country	non_westernized	microbiota_age_group
216816.301	Bifidobacterium longum subsp. longum AM20-39	Bifidobacterium longum subsp. longum	1	1	1	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	1	0	0	1	1	0	1	1	0	0	0	1	1	0	0	1	1	1	1	0	1	0	0	1	1	1	0	0	0	0	0	0	1	0	1	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	Asia	China	no	adult
216816.303	Bifidobacterium longum subsp. longum AM16-2	Bifidobacterium longum subsp. longum	1	1	1	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	1	0	0	1	1	0	1	1	0	0	0	1	1	0	0	1	1	1	1	0	1	0	0	1	1	1	0	0	0	0	0	0	1	0	1	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	Asia	China	no	adult
216816.304	Bifidobacterium longum subsp. longum AM12-16	Bifidobacterium longum subsp. longum	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	1	0	1	1	0	0	0	1	0	0	0	1	1	1	1	0	1	0	0	1	1	1	0	0	0	0	0	0	1	1	1	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	Asia	China	no	adult
216816.305	Bifidobacterium longum subsp. longum AM11-2	Bifidobacterium longum subsp. longum	1	1	1	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	1	0	0	1	1	0	1	1	0	0	0	1	0	0	0	1	1	1	1	1	1	0	0	1	1	1	0	0	0	0	0	0	1	0	1	0	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	Asia	China	no	adult
216816.306	Bifidobacterium longum subsp. longum AM10-15B	Bifidobacterium longum subsp. longum	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	1	0	1	1	0	0	0	1	1	0	0	1	1	1	1	0	1	0	0	1	1	1	0	0	0	0	0	0	1	0	1	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	Asia	China	no	adult
216816.308	Bifidobacterium longum subsp. longum AF36-1	Bifidobacterium longum subsp. longum	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	1	0	1	1	0	0	0	1	1	0	0	1	1	1	1	0	1	0	0	1	1	1	0	0	0	0	0	0	1	0	1	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Asia	China	no	adult
216816.309	Bifidobacterium longum subsp. longum AF35-13AC	Bifidobacterium longum subsp. longum	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	1	0	1	1	0	0	0	1	1	0	0	1	1	1	1	0	1	0	0	1	1	1	0	0	0	0	0	0	1	1	1	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	Asia	China	no	adult
216816.310	Bifidobacterium longum subsp. longum AF34-9AC	Bifidobacterium longum subsp. longum	1	1	1	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	1	0	0	1	1	0	1	1	0	0	0	1	0	0	0	1	1	1	1	0	1	0	0	1	1	1	0	0	0	0	0	0	1	1	1	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	Asia	China	no	adult
216816.311	Bifidobacterium longum subsp. longum AF30-12	Bifidobacterium longum subsp. longum	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	1	0	1	1	0	0	0	1	1	0	0	1	1	1	1	0	1	0	0	1	1	1	0	0	0	0	0	0	1	1	1	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	Asia	China	no	adult
216816.315	Bifidobacterium longum subsp. longum 1	Bifidobacterium longum subsp. longum	1	1	1	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	1	1	0	1	1	0	0	0	1	1	0	0	1	1	1	1	0	1	1	1	1	1	1	0	0	0	0	0	0	1	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	Asia	Japan	no	NA
216816.324	Bifidobacterium longum subsp. longum ICIS-505	Bifidobacterium longum subsp. longum	1	1	1	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	1	1	0	1	1	0	0	0	1	1	0	0	1	1	1	1	0	1	0	0	1	1	1	0	0	0	0	0	0	1	0	1	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	0	0	Europe	Russia	no	adult
216816.378	Bifidobacterium longum subsp. suis BgEED06	Bifidobacterium longum subsp. suis	1	1	1	0	1	0	1	1	0	1	1	0	1	1	1	1	1	0	1	0	0	1	0	0	1	1	0	0	0	1	0	0	0	1	1	1	1	0	1	0	0	1	1	1	1	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Asia	Bangladesh	yes	child
28026.1002	Bifidobacterium pseudocatenulatum LH_663	Bifidobacterium pseudocatenulatum	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	1	0	1	1	1	1	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	1	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	1	0	0	Europe	UK	no	child
28026.102	Bifidobacterium pseudocatenulatum 1896B	Bifidobacterium pseudocatenulatum	1	1	1	0	0	0	0	0	0	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	1	0	1	1	1	1	0	0	0	0	1	1	1	0	0	0	0	0	0	1	1	1	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	Europe	Italy	no	NA
28026.128	Bifidobacterium pseudocatenulatum TM10-1	Bifidobacterium pseudocatenulatum	1	1	1	0	0	0	0	0	0	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	0	1	1	0	1	0	1	1	1	1	0	0	0	0	1	1	1	1	0	0	0	0	0	1	1	1	0	0	1	1	1	0	1	1	0	0	0	0	1	0	0	0	1	0	0	Asia	China	no	adult
28026.137	Bifidobacterium pseudocatenulatum TF05-2AC	Bifidobacterium pseudocatenulatum	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	1	0	1	0	1	1	1	1	0	0	0	0	1	1	1	1	0	0	0	0	0	1	1	1	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	Asia	China	no	adult
28026.142	Bifidobacterium pseudocatenulatum AF26-1	Bifidobacterium pseudocatenulatum	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	1	0	1	0	1	1	1	1	0	0	0	0	1	1	1	1	0	0	0	0	0	0	1	1	0	0	0	1	1	0	1	0	0	0	0	0	1	0	0	0	1	0	0	Asia	China	no	adult
28026.153	Bifidobacterium pseudocatenulatum AF11-18	Bifidobacterium pseudocatenulatum	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	1	0	1	1	1	1	0	0	0	0	1	1	1	1	0	0	1	1	0	0	1	1	0	0	0	1	1	0	1	1	0	0	0	0	1	0	0	0	1	0	0	Asia	China	no	adult
28026.157	Bifidobacterium pseudocatenulatum AM43-10	Bifidobacterium pseudocatenulatum	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	1	0	1	0	1	1	1	1	0	0	0	0	1	1	1	1	0	0	0	0	0	0	1	1	1	1	0	1	1	0	1	0	0	0	0	0	1	0	0	0	1	0	0	Asia	China	no	adult
28026.167	Bifidobacterium pseudocatenulatum AM18-42	Bifidobacterium pseudocatenulatum	1	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	1	0	1	1	1	1	0	0	0	0	1	1	1	0	0	0	0	0	0	1	1	1	0	0	1	1	1	0	1	0	0	0	0	0	1	0	0	0	1	0	0	Asia	China	no	adult
28026.188	Bifidobacterium pseudocatenulatum 12	Bifidobacterium pseudocatenulatum	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	1	0	1	0	1	1	1	1	0	0	0	0	1	1	1	1	0	0	1	1	0	1	1	1	0	0	1	1	1	0	1	0	0	0	0	0	1	0	0	0	1	0	0	Asia	South_Korea	no	adult
28026.27	Bifidobacterium pseudocatenulatum CA-05	Bifidobacterium pseudocatenulatum	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	0	1	1	0	1	0	1	1	1	1	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	1	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	Asia	Japan	no	child
28026.28	Bifidobacterium pseudocatenulatum CA-B29	Bifidobacterium pseudocatenulatum	1	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	1	0	1	1	1	1	0	0	0	0	1	1	1	1	0	0	0	0	0	1	1	1	0	0	1	1	1	0	1	1	0	0	0	0	1	0	0	0	1	0	0	Asia	Japan	no	child
28026.29	Bifidobacterium pseudocatenulatum CA-C29	Bifidobacterium pseudocatenulatum	1	1	1	0	0	0	0	0	0	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	0	1	1	0	1	0	1	1	1	1	0	0	0	0	1	1	1	1	0	0	0	0	0	1	1	1	0	0	1	1	1	0	1	1	0	0	0	0	1	0	0	1	1	0	0	Asia	Japan	no	child
28026.30	Bifidobacterium pseudocatenulatum CA-D29	Bifidobacterium pseudocatenulatum	1	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	1	0	1	0	1	1	1	1	0	0	0	0	1	1	1	0	0	0	1	1	0	1	1	1	1	1	1	1	1	0	1	0	0	0	0	0	1	0	0	1	1	0	0	Asia	Japan	no	child
28026.31	Bifidobacterium pseudocatenulatum CA-K29a	Bifidobacterium pseudocatenulatum	1	1	0	0	0	0	0	0	0	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	0	1	1	0	1	0	1	1	1	1	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	1	0	0	0	1	1	0	1	1	0	0	0	0	1	0	0	1	1	0	0	Asia	Japan	no	child
28026.32	Bifidobacterium pseudocatenulatum CA-K29b	Bifidobacterium pseudocatenulatum	1	1	1	0	0	0	0	0	0	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	0	1	1	0	1	0	1	1	1	1	0	0	0	0	1	1	1	1	0	0	1	1	0	1	1	1	0	0	1	1	1	0	1	0	0	0	0	0	1	0	0	1	1	0	0	Asia	Japan	no	child
28026.5	Bifidobacterium pseudocatenulatum CECT 7765	Bifidobacterium pseudocatenulatum	1	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	1	0	1	0	1	1	1	1	0	0	0	0	1	1	1	0	0	0	0	0	0	1	1	1	0	0	1	1	1	0	1	1	0	0	0	0	1	0	0	0	1	0	0	Europe	Spain	no	child
28026.752	Bifidobacterium pseudocatenulatum 1001271st1_F3	Bifidobacterium pseudocatenulatum	1	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	1	0	1	0	1	1	1	1	0	0	0	0	1	1	1	0	0	0	0	0	0	1	1	1	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	North_America	US	no	NA
28026.753	Bifidobacterium pseudocatenulatum ca_0067	Bifidobacterium pseudocatenulatum	1	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	1	0	1	0	1	1	1	1	0	0	0	0	1	1	1	0	0	0	0	0	0	1	1	1	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	North_America	US	no	NA
28026.754	Bifidobacterium hominis SS_Bg39	Bifidobacterium hominis	1	1	0	0	0	0	0	0	0	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	1	0	1	1	1	1	0	0	0	0	1	1	1	1	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	Asia	Bangladesh	yes	child
28026.767	Bifidobacterium pseudocatenulatum NBRC 113353	Bifidobacterium pseudocatenulatum	1	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	1	0	1	1	1	1	0	0	0	0	1	1	1	1	0	0	0	0	0	1	1	1	0	0	1	1	1	0	1	1	0	0	0	0	1	0	0	1	1	0	0	Asia	Japan	no	NA
28026.840	Bifidobacterium pseudocatenulatum Bif4	Bifidobacterium pseudocatenulatum	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	1	0	1	0	1	1	1	1	0	0	0	0	1	1	1	0	0	0	0	0	0	1	1	1	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	Asia	India	yes	child
326426.4	Bifidobacterium breve UCC2003	Bifidobacterium breve	1	1	1	1	0	1	1	1	0	1	1	1	0	0	0	0	0	0	1	0	0	1	0	0	1	1	1	0	1	1	1	1	0	1	1	1	1	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Europe	Ireland	no	child
367928.6	Bifidobacterium adolescentis ATCC 15703	Bifidobacterium adolescentis	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	1	0	1	0	1	1	1	1	0	0	0	0	1	1	1	1	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	Europe	Germany	no	adult
391904.5	Bifidobacterium longum subsp. infantis ATCC 15697 = JCM 1222	Bifidobacterium longum subsp. infantis	1	1	0	1	0	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	1	1	0	0	0	1	0	0	0	1	1	1	1	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	Europe	Germany	no	child
398513.5	Bifidobacterium bifidum NCIMB 41171	Bifidobacterium bifidum	1	1	0	1	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	Europe	UK	no	NA
401473.3	Bifidobacterium dentium Bd1	Bifidobacterium dentium	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	1	0	1	0	1	1	1	1	0	0	0	0	1	1	1	0	1	0	1	1	1	1	1	1	0	0	1	1	1	0	1	1	1	0	0	0	1	0	0	1	0	0	0	Europe	Italy	no	NA
411481.5	Bifidobacterium adolescentis L2-32	Bifidobacterium adolescentis	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	1	0	1	1	1	1	0	0	1	0	1	1	1	0	0	0	0	0	0	0	1	1	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	Europe	UK	no	child
469594.3	Bifidobacterium longum subsp. longum 12_1_47BFAA	Bifidobacterium longum subsp. longum	1	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	1	1	0	1	1	0	0	0	1	0	0	0	1	1	1	1	1	1	0	0	1	1	1	0	0	0	0	0	0	1	1	1	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	North_America	US	no	adult
484020.3	Bifidobacterium bifidum BGN4	Bifidobacterium bifidum	1	1	0	1	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	Asia	South_Korea	no	child
500634.6	Bifidobacterium bifidum ATCC 29521 = JCM 1255 = DSM 20456	Bifidobacterium bifidum	1	1	0	1	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	Europe	France	no	child
518634.20	Bifidobacterium breve DSM 20213 = JCM 1192	Bifidobacterium breve	1	1	0	1	0	1	1	1	0	1	1	1	0	0	0	0	0	0	1	0	0	1	0	0	1	1	1	0	1	1	0	1	0	1	1	1	1	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	Europe	Germany	no	child
518635.5	Bifidobacterium angulatum DSM 20098	Bifidobacterium angulatum	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	1	0	1	1	1	1	0	0	0	0	1	1	1	1	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	Europe	Italy	no	adult
537937.5	Bifidobacterium longum subsp. longum CCUG 52486	Bifidobacterium longum subsp. longum	1	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	0	0	1	0	0	0	1	1	1	1	0	1	0	0	1	1	1	0	0	0	0	0	0	1	1	1	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	North_America	US	no	adult
547043.16	Bifidobacterium pseudocatenulatum DSM 20438 = JCM 1200 = LMG 10505	Bifidobacterium pseudocatenulatum	1	1	1	0	0	0	0	0	0	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	1	0	1	1	1	1	0	0	0	0	1	1	1	0	0	0	0	0	0	1	1	1	0	0	1	1	1	0	1	1	0	0	0	0	1	0	0	0	1	0	0	Europe	Italy	no	child
548480.3	Bifidobacterium longum subsp. longum ATCC 55813	Bifidobacterium longum subsp. longum	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	1	0	1	1	0	0	0	1	1	0	0	1	1	1	1	0	1	0	0	1	1	1	0	0	0	0	0	0	1	0	1	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	North_America	US	no	NA
552531.3	Bifidobacterium animalis subsp. lactis BB-12	Bifidobacterium animalis subsp. lactis	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	1	0	1	1	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Europe	Denmark	no	NA
555970.3	Bifidobacterium animalis subsp. lactis DSM 10140	Bifidobacterium animalis subsp. lactis	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	1	0	1	1	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Europe	Germany	no	NA
561180.4	Bifidobacterium gallicum DSM 20093	Bifidobacterium gallicum	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Europe	Germany	no	adult
565040.3	Bifidobacterium longum subsp. longum 157F	Bifidobacterium longum subsp. longum	1	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	1	1	0	1	1	0	0	0	1	0	0	0	1	1	1	1	1	1	0	0	1	1	1	0	0	0	0	0	0	1	1	1	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	Asia	Japan	no	child
565042.3	Bifidobacterium longum subsp. longum JCM 1217	Bifidobacterium longum subsp. longum	1	1	1	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	1	1	0	1	1	0	0	0	1	1	0	0	1	1	1	1	0	1	0	0	1	1	1	0	0	0	0	0	0	1	0	1	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	Europe	Germany	no	adult
566552.4	Bifidobacterium catenulatum subsp. catenulatum DSM 16992	Bifidobacterium catenulatum subsp. catenulatum	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	1	0	1	1	1	1	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	1	0	0	0	1	1	0	1	0	0	0	0	0	1	0	0	0	1	0	0	Europe	Italy	no	adult
630129.10	Bifidobacterium catenulatum subsp. kashiwanohense_A Bg42221_1D3	Bifidobacterium catenulatum subsp. kashiwanohense_A	1	1	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	1	1	0	0	0	1	1	1	0	1	1	1	1	0	0	0	0	1	1	1	1	0	0	0	0	0	0	1	1	1	1	0	1	0	0	0	1	1	0	0	0	1	0	0	1	1	0	0	Asia	Bangladesh	yes	child
630129.13	Bifidobacterium catenulatum subsp. kashiwanohense_A Bg41121_2E9	Bifidobacterium catenulatum subsp. kashiwanohense_A	1	1	0	0	0	0	0	0	0	1	1	0	1	1	1	1	1	0	0	0	0	0	0	0	1	1	0	0	0	1	0	1	0	1	1	1	1	0	0	0	0	1	1	1	1	1	0	0	0	0	0	1	1	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	Asia	Bangladesh	yes	child
630129.38	Bifidobacterium catenulatum subsp. kashiwanohense Bg42221_1E1	Bifidobacterium catenulatum subsp. kashiwanohense	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	1	0	0	0	0	1	1	0	0	0	1	1	1	0	1	1	1	1	0	0	0	0	1	1	1	1	1	0	0	0	0	0	1	1	1	1	0	1	0	0	0	1	1	0	0	0	1	0	0	0	1	0	0	Asia	Bangladesh	yes	child
630129.8	Bifidobacterium hominis Bg41721_1F7	Bifidobacterium hominis	1	1	0	0	0	0	0	0	0	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	1	0	1	1	1	1	0	0	0	0	1	1	1	1	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	Asia	Bangladesh	yes	child
6666666.201629	Bifidobacterium dentium LFYP24	Bifidobacterium dentium	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	1	0	1	0	1	1	1	1	0	0	0	0	1	1	1	0	1	0	1	1	1	1	1	1	0	0	1	1	1	0	0	1	1	0	0	0	1	0	0	1	0	0	0	North_America	US	no	child
6666666.201645	Bifidobacterium adolescentis LFYP80	Bifidobacterium adolescentis	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	1	0	1	1	1	1	0	0	0	0	1	1	1	1	0	0	0	0	0	0	1	1	0	0	0	1	1	0	1	0	0	0	0	0	1	0	0	0	1	0	0	North_America	US	no	child
6666666.201646	Bifidobacterium breve LFYP81	Bifidobacterium breve	1	1	1	1	0	0	1	1	0	1	1	1	0	0	0	0	0	0	1	0	0	1	0	0	1	1	1	0	1	1	0	1	1	1	1	1	1	1	0	1	0	1	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	North_America	US	no	child
6666666.205261	Bifidobacterium pseudocatenulatum LFYP29	Bifidobacterium pseudocatenulatum	1	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	1	0	1	1	1	1	0	0	0	0	1	1	1	0	0	0	0	0	0	1	1	1	0	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	1	0	0	North_America	US	no	child
702459.3	Bifidobacterium bifidum PRL2010	Bifidobacterium bifidum	1	1	0	1	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	Europe	Italy	no	child
722911.3	Bifidobacterium longum subsp. longum F8	Bifidobacterium longum subsp. longum	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	1	0	1	1	0	0	0	1	1	0	0	1	1	1	1	1	1	0	0	1	1	1	0	0	0	0	0	0	1	1	1	0	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	Europe	UK	no	NA
759350.3	Bifidobacterium longum subsp. suis JDM301	Bifidobacterium longum subsp. suis	1	1	1	0	1	0	1	0	0	1	1	0	1	1	1	1	1	0	1	0	0	1	0	0	1	1	0	0	0	1	1	0	0	1	1	1	1	1	1	0	0	1	1	1	1	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	Asia	China	no	NA
866777.3	Bifidobacterium breve ACS-071-V-Sch8b	Bifidobacterium breve	1	1	1	1	0	0	1	1	0	1	1	1	0	0	0	0	0	0	1	0	0	1	0	0	1	1	1	0	1	1	0	1	0	1	1	1	1	1	0	0	0	1	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	North_America	US	no	adult
871562.3	Bifidobacterium dentium ATCC 27679	Bifidobacterium dentium	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	1	1	1	0	1	1	1	1	0	0	0	0	1	1	1	0	1	0	1	1	1	1	1	1	0	0	1	1	0	0	0	1	1	0	0	0	1	0	0	1	0	0	0	North_America	US	no	NA
883062.5	Bifidobacterium bifidum S17	Bifidobacterium bifidum	1	1	0	1	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	Europe	Germany	no	child
