locus_tag	seed_id
BcK1E1_00853	fig|630129.38.peg.867
BcK1E1_01855	fig|630129.38.peg.1893
BcK1E1_01839	fig|630129.38.peg.1876
BcK1E1_01864	fig|630129.38.peg.1903
BcK1E1_01858	fig|630129.38.peg.1896
BcK1E1_00049	fig|630129.38.peg.48
BcK1E1_00802	fig|630129.38.peg.815
BcK1E1_00424	fig|630129.38.peg.432
BcK1E1_00120	fig|630129.38.peg.125
BcK1E1_01022	fig|630129.38.peg.1039
BcK1E1_01582	fig|630129.38.peg.1609
BcK1E1_01899	fig|630129.38.peg.1943
BcK1E1_01179	fig|630129.38.peg.1197
BcK1E1_01492	fig|630129.38.peg.1517
BcK1E1_00069	fig|630129.38.peg.68
BcK1E1_00034	fig|630129.38.peg.33
BcK1E1_00990	fig|630129.38.peg.1007
BcK1E1_01282	fig|630129.38.peg.1294
BcK1E1_01784	fig|630129.38.peg.1816
BcK1E1_01844	fig|630129.38.peg.1881
BcK1E1_01814	fig|630129.38.peg.1849
BcK1E1_01986	fig|630129.38.peg.2036
BcK1E1_00930	fig|630129.38.peg.947
BcK1E1_01382	fig|630129.38.peg.1402
BcK1E1_00409	fig|630129.38.peg.417
BcK1E1_00684	fig|630129.38.peg.693
BcK1E1_01432	fig|630129.38.peg.1453
BcK1E1_01057	fig|630129.38.peg.1073
BcK1E1_00094	fig|630129.38.peg.98
BcK1E1_01289	fig|630129.38.peg.1301
BcK1E1_01004	fig|630129.38.peg.1020
BcK1E1_00953	fig|630129.38.peg.969
BcK1E1_00062	fig|630129.38.peg.61
BcK1E1_01160	fig|630129.38.peg.1177
BcK1E1_01499	fig|630129.38.peg.1524
BcK1E1_01951	fig|630129.38.peg.2000
BcK1E1_01900	fig|630129.38.peg.1944
BcK1E1_01455	fig|630129.38.peg.1479
BcK1E1_01464	fig|630129.38.peg.1488
BcK1E1_01458	fig|630129.38.peg.1482
BcK1E1_01439	fig|630129.38.peg.1461
BcK1E1_00402	fig|630129.38.peg.410
BcK1E1_01389	fig|630129.38.peg.1410
BcK1E1_00824	fig|630129.38.peg.839
BcK1E1_00776	fig|630129.38.peg.784
BcK1E1_01110	fig|630129.38.peg.1126
BcK1E1_00012	fig|630129.38.peg.12
BcK1E1_00974	fig|630129.38.peg.990
BcK1E1_00809	fig|630129.38.peg.822
BcK1E1_01140	fig|630129.38.peg.1155
BcK1E1_00042	fig|630129.38.peg.41
BcK1E1_01832	fig|630129.38.peg.1868
BcK1E1_00070	fig|630129.38.peg.69
BcK1E1_01172	fig|630129.38.peg.1190
BcK1E1_01892	fig|630129.38.peg.1935
BcK1E1_01676	fig|630129.38.peg.1706
BcK1E1_02020	fig|630129.38.peg.2072
BcK1E1_01444	fig|630129.38.peg.1467
BcK1E1_01589	fig|630129.38.peg.1616
BcK1E1_01414	fig|630129.38.peg.1435
BcK1E1_01029	fig|630129.38.peg.1046
BcK1E1_00474	fig|630129.38.peg.484
BcK1E1_02049	fig|630129.38.peg.2099
BcK1E1_00506	fig|630129.38.peg.514
BcK1E1_02019	fig|630129.38.peg.2071
BcK1E1_00830	fig|630129.38.peg.844
BcK1E1_00646	fig|630129.38.peg.655
BcK1E1_00142	fig|630129.38.peg.148
BcK1E1_01040	fig|630129.38.peg.1058
BcK1E1_00616	fig|630129.38.peg.626
BcK1E1_00112	fig|630129.38.peg.116
BcK1E1_01010	fig|630129.38.peg.1027
BcK1E1_01129	fig|630129.38.peg.1145
BcK1E1_01746	fig|630129.38.peg.1779
BcK1E1_01914	fig|630129.38.peg.1958
BcK1E1_01886	fig|630129.38.peg.1929
BcK1E1_01716	fig|630129.38.peg.1747
BcK1E1_01944	fig|630129.38.peg.1993
BcK1E1_00890	fig|630129.38.peg.906
BcK1E1_00170	fig|630129.38.peg.179
BcK1E1_01072	fig|630129.38.peg.1088
BcK1E1_00306	fig|630129.38.peg.316
BcK1E1_00162	fig|630129.38.peg.170
BcK1E1_01060	fig|630129.38.peg.1076
BcK1E1_00666	fig|630129.38.peg.676
BcK1E1_01104	fig|630129.38.peg.1120
BcK1E1_01451	fig|630129.38.peg.1475
BcK1E1_01999	fig|630129.38.peg.2050
BcK1E1_02034	fig|630129.38.peg.2086
BcK1E1_00453	fig|630129.38.peg.464
BcK1E1_02069	fig|630129.38.peg.2119
BcK1E1_01964	fig|630129.38.peg.2013
BcK1E1_01958	fig|630129.38.peg.2006
BcK1E1_01939	fig|630129.38.peg.1987
BcK1E1_01400	fig|630129.38.peg.1421
BcK1E1_01766	fig|630129.38.peg.1797
BcK1E1_02094	fig|630129.38.peg.2143
BcK1E1_01955	fig|630129.38.peg.2004
BcK1E1_00206	fig|630129.38.peg.216
BcK1E1_00902	fig|630129.38.peg.919
BcK1E1_00689	fig|630129.38.peg.698
BcK1E1_01462	fig|630129.38.peg.1486
BcK1E1_00099	fig|630129.38.peg.103
BcK1E1_01153	fig|630129.38.peg.1168
BcK1E1_02086	fig|630129.38.peg.2134
BcK1E1_00822	fig|630129.38.peg.837
BcK1E1_00576	fig|630129.38.peg.588
BcK1E1_00960	fig|630129.38.peg.976
BcK1E1_00151	fig|630129.38.peg.157
BcK1E1_00404	fig|630129.38.peg.412
BcK1E1_01002	fig|630129.38.peg.1018
BcK1E1_00100	fig|630129.38.peg.104
BcK1E1_01849	fig|630129.38.peg.1886
BcK1E1_01789	fig|630129.38.peg.1822
BcK1E1_01819	fig|630129.38.peg.1854
BcK1E1_00055	fig|630129.38.peg.54
BcK1E1_00058	fig|630129.38.peg.57
BcK1E1_00039	fig|630129.38.peg.38
BcK1E1_00857	fig|630129.38.peg.871
BcK1E1_00910	fig|630129.38.peg.928
BcK1E1_01174	fig|630129.38.peg.1192
BcK1E1_01894	fig|630129.38.peg.1937
BcK1E1_00940	fig|630129.38.peg.958
BcK1E1_01412	fig|630129.38.peg.1433
BcK1E1_00376	fig|630129.38.peg.384
BcK1E1_01442	fig|630129.38.peg.1465
BcK1E1_00044	fig|630129.38.peg.43
BcK1E1_00972	fig|630129.38.peg.988
BcK1E1_00014	fig|630129.38.peg.14
BcK1E1_00276	fig|630129.38.peg.287
BcK1E1_00429	fig|630129.38.peg.437
BcK1E1_01470	fig|630129.38.peg.1494
BcK1E1_01834	fig|630129.38.peg.1870
BcK1E1_00440	fig|630129.38.peg.450
BcK1E1_00410	fig|630129.38.peg.418
BcK1E1_01074	fig|630129.38.peg.1090
BcK1E1_01216	fig|630129.38.peg.1229
BcK1E1_01942	fig|630129.38.peg.1990
BcK1E1_01246	fig|630129.38.peg.1258
BcK1E1_01912	fig|630129.38.peg.1956
BcK1E1_01316	fig|630129.38.peg.1332
BcK1E1_00929	fig|630129.38.peg.946
BcK1E1_00472	fig|630129.38.peg.482
BcK1E1_01346	fig|630129.38.peg.1361
BcK1E1_00114	fig|630129.38.peg.119
BcK1E1_00144	fig|630129.38.peg.150
BcK1E1_01970	fig|630129.38.peg.2019
BcK1E1_01566	fig|630129.38.peg.1592
BcK1E1_01266	fig|630129.38.peg.1277
BcK1E1_00051	fig|630129.38.peg.51
BcK1E1_02092	fig|630129.38.peg.2141
BcK1E1_01053	fig|630129.38.peg.1071
BcK1E1_01962	fig|630129.38.peg.2011
BcK1E1_01820	fig|630129.38.peg.1855
BcK1E1_00904	fig|630129.38.peg.921
BcK1E1_00199	fig|630129.38.peg.209
BcK1E1_00879	fig|630129.38.peg.892
BcK1E1_00460	fig|630129.38.peg.471
BcK1E1_00706	fig|630129.38.peg.715
BcK1E1_00164	fig|630129.38.peg.172
BcK1E1_00158	fig|630129.38.peg.166
BcK1E1_01546	fig|630129.38.peg.1571
BcK1E1_00139	fig|630129.38.peg.145
BcK1E1_01516	fig|630129.38.peg.1541
BcK1E1_00155	fig|630129.38.peg.162
BcK1E1_01366	fig|630129.38.peg.1385
BcK1E1_02032	fig|630129.38.peg.2084
BcK1E1_01102	fig|630129.38.peg.1118
BcK1E1_01606	fig|630129.38.peg.1635
BcK1E1_00086	fig|630129.38.peg.88
BcK1E1_01680	fig|630129.38.peg.1710
BcK1E1_00696	fig|630129.38.peg.705
BcK1E1_00872	fig|630129.38.peg.885
BcK1E1_00192	fig|630129.38.peg.203
BcK1E1_00526	fig|630129.38.peg.536
BcK1E1_01090	fig|630129.38.peg.1107
BcK1E1_01969	fig|630129.38.peg.2018
BcK1E1_01934	fig|630129.38.peg.1982
BcK1E1_02099	fig|630129.38.peg.2149
BcK1E1_01736	fig|630129.38.peg.1768
BcK1E1_00840	fig|630129.38.peg.854
BcK1E1_02055	fig|630129.38.peg.2105
BcK1E1_00780	fig|630129.38.peg.788
BcK1E1_01109	fig|630129.38.peg.1125
BcK1E1_01994	fig|630129.38.peg.2048
BcK1E1_00810	-
BcK1E1_02039	fig|630129.38.peg.2091
BcK1E1_02058	fig|630129.38.peg.2108
BcK1E1_01796	fig|630129.38.peg.1830
BcK1E1_02064	fig|630129.38.peg.2114
BcK1E1_00957	fig|630129.38.peg.973
BcK1E1_01030	fig|630129.38.peg.1047
BcK1E1_00132	fig|630129.38.peg.137
BcK1E1_00636	fig|630129.38.peg.645
BcK1E1_01919	fig|630129.38.peg.1964
BcK1E1_00326	fig|630129.38.peg.335
BcK1E1_01949	fig|630129.38.peg.1998
BcK1E1_01124	fig|630129.38.peg.1140
BcK1E1_01420	fig|630129.38.peg.1441
BcK1E1_00479	fig|630129.38.peg.490
BcK1E1_00226	fig|630129.38.peg.237
BcK1E1_02044	fig|630129.38.peg.2095
BcK1E1_00922	fig|630129.38.peg.940
BcK1E1_00860	fig|630129.38.peg.873
BcK1E1_02014	fig|630129.38.peg.2066
BcK1E1_01584	fig|630129.38.peg.1611
BcK1E1_01449	fig|630129.38.peg.1472
BcK1E1_01419	fig|630129.38.peg.1440
BcK1E1_01024	fig|630129.38.peg.1041
BcK1E1_01862	fig|630129.38.peg.1900
BcK1E1_01920	fig|630129.38.peg.1966
BcK1E1_00422	fig|630129.38.peg.430
BcK1E1_00804	fig|630129.38.peg.817
BcK1E1_00979	fig|630129.38.peg.995
BcK1E1_01384	fig|630129.38.peg.1404
BcK1E1_00829	fig|630129.38.peg.843
BcK1E1_00092	fig|630129.38.peg.96
BcK1E1_01190	fig|630129.38.peg.1209
BcK1E1_02051	fig|630129.38.peg.2101
BcK1E1_01469	fig|630129.38.peg.1493
BcK1E1_00682	fig|630129.38.peg.691
BcK1E1_00186	fig|630129.38.peg.196
BcK1E1_01434	fig|630129.38.peg.1455
BcK1E1_00032	fig|630129.38.peg.31
BcK1E1_01130	fig|630129.38.peg.1146
BcK1E1_00457	fig|630129.38.peg.468
BcK1E1_01494	fig|630129.38.peg.1519
BcK1E1_02000	fig|630129.38.peg.2051
BcK1E1_01812	fig|630129.38.peg.1847
BcK1E1_01782	fig|630129.38.peg.1814
BcK1E1_01842	fig|630129.38.peg.1879
BcK1E1_01009	fig|630129.38.peg.1026
BcK1E1_01284	fig|630129.38.peg.1296
